                                                                                                                                                
================
== TensorFlow ==
================

NVIDIA Release 20.07-tf2 (build 14714731)
TensorFlow Version 2.2.0

Container image Copyright (c) 2020, NVIDIA CORPORATION.  All rights reserved.
File: cc0686de73d7433e8a9de2686dd92f00.jpg, Guess: Voltorb Correct: Voltorb
File: cd7211578ab0425ba203f3ea6867d9f6.jpg, Guess: Voltorb Correct: Voltorb
File: cd8138d668728230724a76633b49ca36.jpg, Guess: Voltorb Correct: Voltorb
File: cdb7b3220c81e480e903c92b31e6c1f3.jpg, Guess: Voltorb Correct: Voltorb
File: cddbef29d5416b168195ce42885c3376.jpg, Guess: Voltorb Correct: Voltorb
File: cec9af7087676d02c3cb6e0f0de44f98.jpg, Guess: Gengar Correct: Voltorb
File: cf217ebabd92be7fcc4c161f8eda0c8b.png, Guess: Voltorb Correct: Voltorb
File: cf83e77c79cb743026b4963617478377.jpg, Guess: Voltorb Correct: Voltorb
File: cff074c446939490b56c3ef63fc083b6.jpg, Guess: Voltorb Correct: Voltorb
File: d03df9af713dea2d0b5e38b62431e648.jpg, Guess: Voltorb Correct: Voltorb
File: d23c676068dafa81d1d662d23c56c106.jpg, Guess: Voltorb Correct: Voltorb
File: d3798d0f77cc9438e7d627a61883a80f.jpg, Guess: Voltorb Correct: Voltorb
File: d4114ffe8918fca19890e1a451d034d1.jpg, Guess: Voltorb Correct: Voltorb
File: d5177cef420db8a8cb5205403274e44e.jpg, Guess: Voltorb Correct: Voltorb
File: d64768128da7ac553da03947f8ee0532.png, Guess: Voltorb Correct: Voltorb
File: d85098b82676cc8dab640295f897f55d.jpg, Guess: Voltorb Correct: Voltorb
File: d8a66b6d00e5449abca2ff579ef431b4.jpg, Guess: Voltorb Correct: Voltorb
File: d8d3a60ebb3548a3afb37c2ee81217bb.jpg, Guess: Voltorb Correct: Voltorb
File: d947c73f34b14d42b4f77317fe237c5e.jpg, Guess: Voltorb Correct: Voltorb
File: dad7cc81a66ca37c0e6eb59cc8a6346c.jpg, Guess: Voltorb Correct: Voltorb
File: dcaae9ffe1681ea4782809cf21481118.jpg, Guess: Voltorb Correct: Voltorb
File: dcd47025f0464af26c4aa15916363505.png, Guess: Voltorb Correct: Voltorb
File: de5fb75cdab14679eaba83c535ec7cbc.jpg, Guess: Voltorb Correct: Voltorb
File: de611304b4dc497fa9e091f58f9beb3e.jpg, Guess: Voltorb Correct: Voltorb
File: deb8d4ed54afc223ac340832d55d6694.jpg, Guess: Voltorb Correct: Voltorb
File: dedeeb5404262ae490ff9a9ce723ed61.jpg, Guess: Voltorb Correct: Voltorb
File: df63322fad8484b461103a58d319ce74.jpg, Guess: Voltorb Correct: Voltorb
File: e0053cd074fa9025ae0d071896bff08b.jpg, Guess: Zubat Correct: Voltorb
File: e038c5502aaf93494cff0f678c3bb15b.jpg, Guess: Voltorb Correct: Voltorb
File: e13b063fefda897cf97c538c9d59769d.jpg, Guess: Voltorb Correct: Voltorb
File: e1883e77bea04239c306b4237f1b3c6d.jpg, Guess: Voltorb Correct: Voltorb
File: e3482ca629b08934c7b0d65129969fa0.jpg, Guess: Voltorb Correct: Voltorb
File: e59032fcd99a26aad507087123267894.jpg, Guess: Voltorb Correct: Voltorb
File: e66934eb2c27cd441b160b41f61466ee.jpg, Guess: Voltorb Correct: Voltorb
File: e787971c7ba5fceb10a8d60711651de1.jpg, Guess: Voltorb Correct: Voltorb
File: e8650a4bb0b54dfa93201a0eb557ded6.jpg, Guess: Voltorb Correct: Voltorb
File: e9d0eeebfd4d4fd0b7ef203162789d10.jpg, Guess: Voltorb Correct: Voltorb
File: eb0e9b03548eca0dfd3355bdab84e8ef.jpg, Guess: Voltorb Correct: Voltorb
File: eb2d7d752a1e4c1d26f5c24c6536fd3d.jpg, Guess: Voltorb Correct: Voltorb
File: ed0bd5f7bb04d0273abb76d45565e7eb.jpg, Guess: Voltorb Correct: Voltorb
File: ed4393246b5f6eaa70f8eb456871745a.png, Guess: Voltorb Correct: Voltorb
File: ee395ca1df9047fe8976ba9d88fd4340.jpg, Guess: Voltorb Correct: Voltorb
File: ef9109c2ee67a615326f407d25bc541c.jpg, Guess: Voltorb Correct: Voltorb
File: ef91ae99a592c2336f69b6605abf8c42.jpg, Guess: Voltorb Correct: Voltorb
File: f0112d1a892149e6ad4711ba9cfcd0fb.jpg, Guess: Voltorb Correct: Voltorb
File: f0ba31b078826205648c683cb93f3331.jpg, Guess: Voltorb Correct: Voltorb
File: f106961cbe8b26b87e5d60f2faeb4678.jpg, Guess: Voltorb Correct: Voltorb
File: f1684475ef5aa5d89d928a13bcab034a.jpg, Guess: Gengar Correct: Voltorb
File: f433c6f4bb9340f68c865b01e12dd00a.jpg, Guess: Voltorb Correct: Voltorb
File: f4517a199fb3b07e9035749879f90be9.jpg, Guess: Voltorb Correct: Voltorb
File: f47edef2b8174c17addaad5bbb97b35e.jpg, Guess: Voltorb Correct: Voltorb
File: f4b1f1db4951da7eb77fb7d5b6970c24.png, Guess: Voltorb Correct: Voltorb
File: f4dbc05d9358c81031b8122d083a6939.png, Guess: Voltorb Correct: Voltorb
File: f515ec2d5cee332cf223767510c985fd.jpg, Guess: Voltorb Correct: Voltorb
File: f5729d3a0e938e43f2927a54ca44c0d8.jpg, Guess: Voltorb Correct: Voltorb
File: f64e60ef11bf847aa819002a2e7bd565.jpg, Guess: Voltorb Correct: Voltorb
File: f654e1fa8196177f29b4a567c152cad1.png, Guess: Voltorb Correct: Voltorb
File: f6f924e7793b5075402d2606099b28f1.png, Guess: Voltorb Correct: Voltorb
File: f76720b0ef99e731062d661964e61def.jpg, Guess: Voltorb Correct: Voltorb
File: f8680d6513693a068fe647af4d21cdee.png, Guess: Voltorb Correct: Voltorb
File: f8c18daa2df04b11baae3e37b85436dd.jpg, Guess: Voltorb Correct: Voltorb
File: f9e6349cef81e4936bc63478216a5a0c.jpg, Guess: Voltorb Correct: Voltorb
File: f9ff7dac43848c806928743ddc780ea8.jpg, Guess: Voltorb Correct: Voltorb
File: fa90ef8d066cc85b324b52a46b61a942.png, Guess: Voltorb Correct: Voltorb
File: fbb0dfa3bda70cea2ce5c8c58afbbd70.jpg, Guess: Voltorb Correct: Voltorb
File: fea940d18f7e47cba212832c76c1fd97.jpg, Guess: Voltorb Correct: Voltorb
File: fef8dd5918fcc738b3e7a08849d857a8.jpg, Guess: Voltorb Correct: Voltorb
Accuracy for Voltorb: 0.90
File: 00000000.png, Guess: Tangela Correct: Vulpix
File: 00000001.png, Guess: Rattata Correct: Vulpix
File: 00000002.png, Guess: Vulpix Correct: Vulpix
File: 00000003.png, Guess: Vulpix Correct: Vulpix
File: 00000004.png, Guess: Tangela Correct: Vulpix
File: 00000005.jpg, Guess: Rattata Correct: Vulpix
File: 00000006.png, Guess: Nidorina Correct: Vulpix
File: 00000007.png, Guess: Wartortle Correct: Vulpix
File: 00000008.png, Guess: Vulpix Correct: Vulpix
File: 00000009.png, Guess: Vulpix Correct: Vulpix
File: 00000010.png, Guess: Vulpix Correct: Vulpix
File: 00000011.png, Guess: Vulpix Correct: Vulpix
File: 00000012.jpg, Guess: Blastoise Correct: Vulpix
File: 00000013.jpg, Guess: Vulpix Correct: Vulpix
File: 00000014.jpg, Guess: Rattata Correct: Vulpix
File: 00000015.png, Guess: Vulpix Correct: Vulpix
File: 00000016.png, Guess: Wartortle Correct: Vulpix
File: 00000017.png, Guess: Machoke Correct: Vulpix
File: 00000018.png, Guess: Nidorina Correct: Vulpix
File: 00000019.png, Guess: Rattata Correct: Vulpix
File: 00000020.png, Guess: Vulpix Correct: Vulpix
File: 00000021.png, Guess: Wartortle Correct: Vulpix
File: 00000022.png, Guess: Vulpix Correct: Vulpix
File: 00000023.png, Guess: Vulpix Correct: Vulpix
File: 00000026.png, Guess: Tangela Correct: Vulpix
File: 00000027.png, Guess: Tangela Correct: Vulpix
File: 00000029.jpg, Guess: Vulpix Correct: Vulpix
File: 00000031.png, Guess: Seadra Correct: Vulpix
File: 00000032.png, Guess: Wartortle Correct: Vulpix
File: 00000035.png, Guess: Rattata Correct: Vulpix
File: 00000036.png, Guess: Rattata Correct: Vulpix
File: 00000037.png, Guess: Rattata Correct: Vulpix
File: 00000038.png, Guess: Poliwrath Correct: Vulpix
File: 00000039.jpg, Guess: Dragonair Correct: Vulpix
File: 00000040.png, Guess: Drowzee Correct: Vulpix
File: 00000041.png, Guess: Vulpix Correct: Vulpix
File: 00000042.png, Guess: Blastoise Correct: Vulpix
File: 00000043.jpg, Guess: Wartortle Correct: Vulpix
File: 00000044.jpg, Guess: Vulpix Correct: Vulpix
File: 00000045.jpg, Guess: Dewgong Correct: Vulpix
File: 00000046.png, Guess: Tangela Correct: Vulpix
File: 00000047.png, Guess: Tangela Correct: Vulpix
File: 00000049.png, Guess: Seadra Correct: Vulpix
File: 00000050.png, Guess: Wartortle Correct: Vulpix
File: 00000052.jpg, Guess: Tangela Correct: Vulpix
File: 00000066.jpg, Guess: Zubat Correct: Vulpix
File: 00000067.jpg, Guess: Vulpix Correct: Vulpix
File: 00000069.png, Guess: Rattata Correct: Vulpix
File: 00000071.png, Guess: Vulpix Correct: Vulpix
File: 00000075.png, Guess: Tangela Correct: Vulpix
File: 00000076.png, Guess: Vulpix Correct: Vulpix
File: 00000078.png, Guess: Wartortle Correct: Vulpix
File: 00000079.png, Guess: Poliwrath Correct: Vulpix
File: 00000080.png, Guess: Tangela Correct: Vulpix
File: 00000081.png, Guess: Wartortle Correct: Vulpix
File: 00000082.png, Guess: Lapras Correct: Vulpix
File: 00000083.png, Guess: Weezing Correct: Vulpix
File: 00000085.jpg, Guess: Rattata Correct: Vulpix
File: 00000086.png, Guess: Tangela Correct: Vulpix
File: 00000089.png, Guess: Wartortle Correct: Vulpix
File: 00000090.jpg, Guess: Vulpix Correct: Vulpix
File: 00000094.jpg, Guess: Gengar Correct: Vulpix
File: 00000095.png, Guess: Oddish Correct: Vulpix
File: 00000096.jpg, Guess: Tangela Correct: Vulpix
File: 00000099.png, Guess: Articuno Correct: Vulpix
File: 00000110.png, Guess: Wartortle Correct: Vulpix
File: 00000111.jpg, Guess: Vulpix Correct: Vulpix
File: 00000115.jpg, Guess: Gengar Correct: Vulpix
File: 00000116.png, Guess: Oddish Correct: Vulpix
File: 00000117.jpg, Guess: Tangela Correct: Vulpix
File: 00000121.png, Guess: Machoke Correct: Vulpix
File: 00000122.png, Guess: Kangaskhan Correct: Vulpix
File: 00000124.jpg, Guess: Vulpix Correct: Vulpix
File: 00000125.jpg, Guess: Nidoqueen Correct: Vulpix
File: 00000126.png, Guess: Vulpix Correct: Vulpix
File: 00000127.png, Guess: Dugtrio Correct: Vulpix
File: 00000128.jpg, Guess: Tangela Correct: Vulpix
File: 00000129.jpg, Guess: Grimer Correct: Vulpix
File: 00000130.jpg, Guess: Machoke Correct: Vulpix
File: 00000132.jpg, Guess: Poliwrath Correct: Vulpix
File: 00000135.png, Guess: Poliwrath Correct: Vulpix
File: 00000138.jpg, Guess: Vulpix Correct: Vulpix
File: 00000142.png, Guess: Geodude Correct: Vulpix
File: 00000143.jpg, Guess: Vulpix Correct: Vulpix
File: 00000145.jpg, Guess: Vulpix Correct: Vulpix
File: 00000146.png, Guess: Nidoqueen Correct: Vulpix
File: 00000148.png, Guess: Vulpix Correct: Vulpix
File: 00000149.jpg, Guess: Nidoking Correct: Vulpix
File: 0050e33bf7f59d3361d1e63f00bf3706.jpg, Guess: Tangela Correct: Vulpix
File: 006cc5d1971263f6f66d6daf606e58d2.jpg, Guess: Articuno Correct: Vulpix
File: 02997b58c0c13174663af65d29e9da17.jpg, Guess: Vulpix Correct: Vulpix
File: 034c29a5ac53e4a09664b8b89107d49a.jpg, Guess: Vulpix Correct: Vulpix
File: 05705d1cbdea4aa49e9a03ba64b42e2a.jpg, Guess: Vaporeon Correct: Vulpix
File: 05a4aed143305e9d043e097cb14305f8.jpg, Guess: Vulpix Correct: Vulpix
File: 060fd94c808e776d2f0f59bc29868f91.jpg, Guess: Vulpix Correct: Vulpix
File: 067b2d91fdb3fafba24a33d8fc8ac32d.jpg, Guess: Tangela Correct: Vulpix
File: 06a1e26447b1739f30702041cf5e34ee.jpg, Guess: Vulpix Correct: Vulpix
File: 0748dd69e16aaae51892e759dbf807a6.png, Guess: Tangela Correct: Vulpix
File: 07dd012d321d4bf6a32e1dda9a49dfc9.jpg, Guess: Vulpix Correct: Vulpix
File: 07f8374a50e2eac30e56c2894ba9ca1a.jpg, Guess: Vulpix Correct: Vulpix
File: 0879bbb42dca0e9810d7271a9a7ffdcf.jpg, Guess: Nidorina Correct: Vulpix
File: 09408dd12da74f3c831e44bd977bf174.jpg, Guess: Poliwrath Correct: Vulpix
File: 0ac8396b8e79da3d210d9b2d71c139d0.png, Guess: Oddish Correct: Vulpix
File: 0b8d94d6279e43cf9de8047dbcd5a058.jpg, Guess: Vulpix Correct: Vulpix
File: 0d3a70e529712fef4cea04cdd7249727.png, Guess: Vulpix Correct: Vulpix
File: 0d7034aff9b1dc15a7118a8a4745d73a.jpg, Guess: Vulpix Correct: Vulpix
File: 0fda779947154d85acf7f732f6a27dea.jpg, Guess: Grimer Correct: Vulpix
File: 103c2aeb4169d8e353d798a970bb0af5.jpg, Guess: Wartortle Correct: Vulpix
File: 105e3821c6486bd8e8bdc34e72439132.png, Guess: Gengar Correct: Vulpix
File: 11d3c41e0b98cc7dffb50a91c997daab.png, Guess: Machoke Correct: Vulpix
File: 12ae3978ddf544a697003326f8aa0449.jpg, Guess: Poliwrath Correct: Vulpix
File: 12ed11f81bcacf9a611583a905c14e68.jpg, Guess: Wartortle Correct: Vulpix
File: 13b0b58edad948e189aebfa78d5f472d.jpg, Guess: Vulpix Correct: Vulpix
File: 14e2f620e6b3d374bf1857cc52be929c.jpg, Guess: Tangela Correct: Vulpix
File: 15249b5bfbc641bc8b5a2080cc410935.jpg, Guess: Nidoqueen Correct: Vulpix
File: 1592149646eac01efce96672a0a2b7e2.jpg, Guess: Vulpix Correct: Vulpix
File: 1662499d53b7328279e82ae4565a0d15.jpg, Guess: Oddish Correct: Vulpix
File: 183b5469356157cfdb60cf9cf77830d2.jpg, Guess: Dragonair Correct: Vulpix
File: 18712c382f09c53961eda8ea62d47f34.jpg, Guess: Tangela Correct: Vulpix
File: 18d6d83baa80f29aba830d6d250cf93e.jpg, Guess: Gengar Correct: Vulpix
File: 1a0b1756699e1c5b74f2ac7eaf7a2aaf.png, Guess: Vulpix Correct: Vulpix
File: 1a64457f13114177ac07c636a47ff379.jpg, Guess: Vulpix Correct: Vulpix
File: 1b4e361d236a78b8498fe6bffead9478.png, Guess: Vulpix Correct: Vulpix
File: 1baa9ed6351608d65f895291dde1f110.jpg, Guess: Vulpix Correct: Vulpix
File: 1d929d0693209ac14d8013fac5fde068.jpg, Guess: Dewgong Correct: Vulpix
File: 1e8d59613c276056c353e43538097713.png, Guess: Poliwrath Correct: Vulpix
File: 1f0d0bca1f7296111872e56428f6101e.jpg, Guess: Wartortle Correct: Vulpix
File: 1fd39c14e3afe57e340a550dbf9e5d7d.jpg, Guess: Nidoqueen Correct: Vulpix
File: 2026f14df8ee6283ed6ee4609543904c.jpg, Guess: Vulpix Correct: Vulpix
File: 2082a8da5114df44abe60eec65f2d59e.jpg, Guess: Weezing Correct: Vulpix
File: 223ac6502c1e18309628e88a2f331bc9.jpg, Guess: Tangela Correct: Vulpix
File: 228c798afe6148748fffabe9b7b7bcc5.jpg, Guess: Arbok Correct: Vulpix
File: 2325e3442fe74e84b1e76129a73acdd3.jpg, Guess: Nidorina Correct: Vulpix
File: 2396c673ee46d6df87023d679f96a440.jpg, Guess: Grimer Correct: Vulpix
File: 254d660b3eefe10fc0f437851f88270c.png, Guess: Tangela Correct: Vulpix
File: 256acaeea8dff4c0eb0e263d413ca6cf.png, Guess: Wartortle Correct: Vulpix
File: 27395f9e22fe09aef43a8e4daff40d8a.jpg, Guess: Clefairy Correct: Vulpix
File: 27ffc2bb14178111f9afd126e192cca0.jpg, Guess: Vulpix Correct: Vulpix
File: 2a3830ba64c41b416325f518b1111cd9.jpg, Guess: Nidorina Correct: Vulpix
File: 2b26811cac5cc7477c5f18babc789627.jpg, Guess: Poliwrath Correct: Vulpix
File: 2f43ba53c99075e2d42d3994e67a0595.jpg, Guess: Poliwrath Correct: Vulpix
File: 2fe8400bb4140dc1c3b77da146eab8d8.png, Guess: Vulpix Correct: Vulpix
File: 3179af9166fb4410bcf268792c6e439e.jpg, Guess: Wartortle Correct: Vulpix
File: 32637957dbeb5a158366a2b1cd98da70.jpg, Guess: Vulpix Correct: Vulpix
File: 329e89373fecf97c853287c9c1bf0ef1.jpg, Guess: Vulpix Correct: Vulpix
File: 3376703827a13469c207ab962b419f81.jpg, Guess: Mewtwo Correct: Vulpix
File: 33be9966c101e3ad4c59f66471aed4af.jpg, Guess: Rattata Correct: Vulpix
File: 355159252d87c841c31299ae9133cd94.jpg, Guess: Nidoking Correct: Vulpix
File: 36452bcd45021c7a3b592d6c2b4a3b10.jpg, Guess: Blastoise Correct: Vulpix
File: 368a66aeb0c140aebdeb8719af3408e5.jpg, Guess: Vulpix Correct: Vulpix
File: 386a173a501d8a9c7080ad6804a9fe94.jpg, Guess: Nidoqueen Correct: Vulpix
File: 3893fec06924f66572d13abdc6b73ff9.jpg, Guess: Poliwrath Correct: Vulpix
File: 38a81c771a8db2934c665128b28c6ef2.png, Guess: Tangela Correct: Vulpix
File: 39fa51d9de9d45caa951dca04a72ed77.jpg, Guess: Wartortle Correct: Vulpix
File: 3a5f19ef789ce1b03a988392a9bf5568.png, Guess: Vulpix Correct: Vulpix
File: 3aa313a9824f4417b7adb646718f7d95.jpg, Guess: Oddish Correct: Vulpix
File: 3b298a722b9d2fd01bbe96d23ccbaf4c.jpg, Guess: Clefairy Correct: Vulpix
File: 3c0c0ea9d8a601151b20847228b36f3b.jpg, Guess: Tangela Correct: Vulpix
File: 3d9868fdf4f24728bf9e390c48ef76f9.jpg, Guess: Nidoking Correct: Vulpix
File: 3dab1c61a5a48b2008905b47a4e4b943.jpg, Guess: Tangela Correct: Vulpix
File: 3f0ffa931677076ce3ba2dd576e1def3.jpg, Guess: Vulpix Correct: Vulpix
File: 4143fe8494a8d8676edeb9a19df60c4c.jpg, Guess: Poliwrath Correct: Vulpix
File: 418d087b0b9f687ead8b8a9e85abf280.jpg, Guess: Vulpix Correct: Vulpix
File: 42617dca58ec608da1d51fdf11215b9e.png, Guess: Rattata Correct: Vulpix
File: 4297ee208d974660833a900f1ea00ef5.jpg, Guess: Poliwrath Correct: Vulpix
File: 43d0a8b81a54ebc0229b532b25a12661.jpg, Guess: Nidorina Correct: Vulpix
File: 446e2d04034a1519a827faea8b050dd7.jpg, Guess: Oddish Correct: Vulpix
File: 45242d979e10697483cd4e646207bd66.jpg, Guess: Vulpix Correct: Vulpix
File: 458935927c4d356830dfa7cea0955a05.jpg, Guess: Vulpix Correct: Vulpix
File: 45c5fda65d85e05b5306ac3f6d114e3c.jpg, Guess: Poliwrath Correct: Vulpix
File: 45dd1adacf9d2279a5c2003134eeb63f.jpg, Guess: Meowth Correct: Vulpix
File: 466ec99f1278464798bbfab68a7d0a4b.jpg, Guess: Nidoqueen Correct: Vulpix
File: 488586a7bb1a62dfb4e90c0f14fe0574.jpg, Guess: Wartortle Correct: Vulpix
File: 4886fcd5c1bc85bb00afbdab7b77d785.png, Guess: Machoke Correct: Vulpix
File: 48bf457035c7305605fda93b3158018c.jpg, Guess: Tangela Correct: Vulpix
File: 498dbec65a4bd742c073d15653a7d7a0.jpg, Guess: Vulpix Correct: Vulpix
File: 4a4d85558997837f06b28a1d79de8ae0.jpg, Guess: Gengar Correct: Vulpix
File: 4bfe46139ebe335b6beab0b2c9de02fa.png, Guess: Wartortle Correct: Vulpix
File: 4f4445a48c098bf49f29ecdd82e8d209.png, Guess: Drowzee Correct: Vulpix
File: 506eb12e193e0c688d1cbd1af8237573.jpg, Guess: Clefairy Correct: Vulpix
File: 523e8e47b5993bbc6fdd1e667848688c.jpg, Guess: Poliwrath Correct: Vulpix
File: 530091bf37a3a3d06114561ef5f9a81e.jpg, Guess: Weezing Correct: Vulpix
File: 5418625428724c3bb69acfda81cb1556.jpg, Guess: Lapras Correct: Vulpix
File: 55fce6871ab88a9658e172055b8744c5.jpg, Guess: Vulpix Correct: Vulpix
File: 55fd4af21c1125532b1e968317dbc96e.jpg, Guess: Zubat Correct: Vulpix
File: 56139c89ce967271da77127aa7d29ead.png, Guess: Lapras Correct: Vulpix
File: 5640b9e62750aa982e223a0b322611ea.png, Guess: Tangela Correct: Vulpix
File: 5a0b4900419e48c73331d069422e0827.jpg, Guess: Vulpix Correct: Vulpix
File: 5bbb8a9127ee609a657d719885605402.jpg, Guess: Poliwrath Correct: Vulpix
File: 5c068bea2c5e3970af36e18f509d09ff.jpg, Guess: Wartortle Correct: Vulpix
File: 5c49e3a65fa36ddb0acb67302c90493c.jpg, Guess: Zubat Correct: Vulpix
File: 5cf3daebcfb1bfd7f3622f30f9889552.jpg, Guess: Poliwrath Correct: Vulpix
File: 5d95521f3034af0ad00d2f515266882c.png, Guess: Tangela Correct: Vulpix
File: 5f38346133106e7fc15799a1ff3a3257.jpg, Guess: Tangela Correct: Vulpix
File: 5fda4240501b00cc9fc6b072311ee551.png, Guess: Nidorina Correct: Vulpix
File: 609038fa7903b4a8f832e85bd77afd98.png, Guess: Weezing Correct: Vulpix
File: 60cba93a3940cd04d4d5c6eeb3e59a9f.jpg, Guess: Vulpix Correct: Vulpix
File: 614a7fa344f3fe6c020aadebdb492afb.png, Guess: Kangaskhan Correct: Vulpix
File: 6174fb08fccbbba0d92d5a899f3fdf96.jpg, Guess: Vulpix Correct: Vulpix
File: 61a3c7481500ed69c612ac2372f1c7f9.png, Guess: Tangela Correct: Vulpix
File: 62342852d01f78b5944813428928af93.png, Guess: Nidoqueen Correct: Vulpix
File: 63db8e0bc73b4b4a8e9a10f9ec063e56.jpg, Guess: Nidoqueen Correct: Vulpix
File: 64c4c121d8c7ba0660f872c7b825fd32.png, Guess: Wartortle Correct: Vulpix
File: 657e3397d595fb06fba52e6a30147229.png, Guess: Rattata Correct: Vulpix
File: 65cecf29eaab0b73f9cefbc03e4d8b0d.jpg, Guess: Poliwrath Correct: Vulpix
File: 65f29f7fabb5e95034a9fb1103667274.jpg, Guess: Vulpix Correct: Vulpix
File: 67bd91c21a46e6c42dd535301392197f.jpg, Guess: Vulpix Correct: Vulpix
File: 6849f80bd10bc1c5b4a5241321b4fbdf.jpg, Guess: Vulpix Correct: Vulpix
File: 696e6a57c3cf6b79d93388ad3e6fd480.jpg, Guess: Nidorina Correct: Vulpix
File: 69e44d8fbe40442788d5d4cb70237591.jpg, Guess: Rattata Correct: Vulpix
File: 6bddd6d4724fad28f8efd71a5a3cbad5.jpg, Guess: Vulpix Correct: Vulpix
File: 6e6bacd0107e4999b6a2ce07d0aa8904.jpg, Guess: Vulpix Correct: Vulpix
File: 72267beb622746abad9712936eb63357.jpg, Guess: Rattata Correct: Vulpix
File: 723373b83b849123a622df26de1dbd0a.jpg, Guess: Poliwrath Correct: Vulpix
File: 72ce13a8f3ab43c883a1739d28a14d97.jpg, Guess: Poliwrath Correct: Vulpix
File: 75de165b506b2b3edc661d4312d9024c.jpg, Guess: Vulpix Correct: Vulpix
File: 77703b79a2f4fee17413436145c905c4.jpg, Guess: Vulpix Correct: Vulpix
File: 7898b0eddcdcf34883fb063b928e304a.jpg, Guess: Wartortle Correct: Vulpix
File: 78b2e2191ab08bbdeb59d9d306b28e3f.jpg, Guess: Poliwrath Correct: Vulpix
File: 79cd75d42c1b3673bf7951198a9f9931.jpg, Guess: Golduck Correct: Vulpix
File: 7a5067eeb6e58e7474ee7549334f013d.png, Guess: Rattata Correct: Vulpix
File: 7c313c53ef853a7a91f399364b93e87d.jpg, Guess: Nidoqueen Correct: Vulpix
File: 7cdf61afb0675bcb75305da7f5bc7410.png, Guess: Vulpix Correct: Vulpix
File: 7f448fc93bf74f9c550012d93cab374a.jpg, Guess: Nidorina Correct: Vulpix
File: 7fbf46ea83784cfda36e162f659a9a60.jpg, Guess: Tangela Correct: Vulpix
File: 8161b45676fa4d16b327f22e2a8a9254.jpg, Guess: Vulpix Correct: Vulpix
File: 81d4b8aba6e437ae574ffd6758ca1ec9.jpg, Guess: Vulpix Correct: Vulpix
File: 82101562cb1ebd857e3f6ca3b4d3d33c.png, Guess: Wartortle Correct: Vulpix
File: 824f614df94c12840e6eb6cbfd41bfe5.jpg, Guess: Rattata Correct: Vulpix
File: 837ab9c389b7d182bfb9c167eb8aedc5.png, Guess: Vulpix Correct: Vulpix
File: 83cec5307f624e69ab43891f4bac964c.jpg, Guess: Nidorina Correct: Vulpix
File: 849593e046c757c76a56cfa5d86b50ee.png, Guess: Tangela Correct: Vulpix
File: 84ef2b66e293549cae1cc505b615d6ee.jpg, Guess: Vulpix Correct: Vulpix
File: 852c7aba99205f3d237f2ddf3f980af5.jpg, Guess: Tangela Correct: Vulpix
File: 86b957efcf8848d6a67e624715dda630.jpg, Guess: Zubat Correct: Vulpix
File: 86e361767bafb81a618fa9c807e144ec.jpg, Guess: Nidoking Correct: Vulpix
File: 8770e812f13cd9a423f9bfe75ddd124b.jpg, Guess: Rattata Correct: Vulpix
File: 878d933dbaf54ab5b102f7af963f59ee.jpg, Guess: Poliwrath Correct: Vulpix
File: 889bdca85332371931200f2b507fc4f1.jpg, Guess: Vulpix Correct: Vulpix
File: 898807f07be39ad0124f1f645f84f58f.jpg, Guess: Vulpix Correct: Vulpix
File: 8adbeeb9bbae45098dd5a0696f055aa4.jpg, Guess: Vulpix Correct: Vulpix
File: 8b5649b95edc914ad71775e68a2fd0a9.jpg, Guess: Vulpix Correct: Vulpix
File: 8c0f6c1bce27d35c22415e59ee17fcf6.jpg, Guess: Blastoise Correct: Vulpix
File: 8c3602f5fa8d4c9c9d6045db5e275d65.jpg, Guess: Poliwrath Correct: Vulpix
File: 8d5dea7354812fcf0a5922cb21ade969.png, Guess: Seadra Correct: Vulpix
File: 8e5d740d9b20d1cda9931dca10bb3e48.jpg, Guess: Rattata Correct: Vulpix
File: 8f7ebefa7f7b35e082d0e47339482b1a.png, Guess: Tangela Correct: Vulpix
File: 90383349e8874d5ffcc6bd041ba1af79.jpg, Guess: Vulpix Correct: Vulpix
File: 903b86ab88c02b3c9046c50b861a2715.jpg, Guess: Rhyhorn Correct: Vulpix
File: 904d675be93b3c1201124fdb801f401b.jpg, Guess: Poliwrath Correct: Vulpix
File: 9109540dc83a4e8eaaf31d6237cef841.jpg, Guess: Nidorina Correct: Vulpix
File: 92217f07e1c139ffc341a1c0ec733574.jpg, Guess: Vulpix Correct: Vulpix
File: 928b87a2cf5f96b6498ab68089852e15.jpg, Guess: Vulpix Correct: Vulpix
File: 92e50d711f7d08fde837f22dcb504760.jpg, Guess: Nidorina Correct: Vulpix
File: 93815b157dc9ceb1954458dc71e38aea.jpg, Guess: Vulpix Correct: Vulpix
File: 941e80e3cd454ffeb0e3e3098b7728a0.jpg, Guess: Zubat Correct: Vulpix
File: 954632b91fc8489f85b308efab2ed173.jpg, Guess: Tangela Correct: Vulpix
File: 964be4ed9400e76648dd411a10989e05.png, Guess: Dugtrio Correct: Vulpix
File: 96cb07678ccc91b9276bcca7e37f1633.jpg, Guess: Tangela Correct: Vulpix
File: 96d0527b9a725ee59e13aabd8faa2eff.jpg, Guess: Wartortle Correct: Vulpix
File: 96f2fc2cf2aa1b1f355986fb42e21078.jpg, Guess: Nidorina Correct: Vulpix
File: 972e5f252c14c6a49c5af922d1544f21.png, Guess: Nidorina Correct: Vulpix
File: 99d0453274591c166dbd3f8307aea084.jpg, Guess: Poliwrath Correct: Vulpix
